Source File Name = 

Memory Chunck Size = 1024

793,1.29,3924
794,1.29,3946
795,1.29,4002
796,1.29,3999
797,1.28,4114
798,1.28,4048
799,1.28,4089
800,1.28,4130
801,1.28,4177
802,1.28,4304
803,1.28,4220
804,1.27,4277
805,1.27,4441
806,1.27,4367
807,1.27,4520
808,1.27,4475
809,1.27,4368
810,1.26,4539
811,1.26,4578
812,1.26,4613
813,1.26,4695
814,1.26,4738
815,1.26,4698
816,1.25,4760
817,1.25,4817
818,1.25,4970
819,1.25,4854
820,1.25,4957
821,1.25,5010
822,1.25,4961
823,1.24,5050
824,1.24,5076
825,1.24,5090
826,1.24,5093
827,1.24,5322
828,1.24,5326
829,1.24,5090
830,1.23,5247
831,1.23,5234
832,1.23,5382
833,1.23,5374
834,1.23,5466
835,1.23,5489
836,1.22,5530
837,1.22,5696
838,1.22,5601
839,1.22,5680
840,1.22,5610
841,1.22,5596
842,1.22,5644
843,1.21,5636
844,1.21,5770
845,1.21,5558
846,1.21,5621
847,1.21,5640
848,1.21,5586
849,1.21,5614
850,1.20,5582
851,1.20,5751
852,1.20,5633
853,1.20,5588
854,1.20,5361
855,1.20,5473
856,1.20,5493
857,1.19,5485
858,1.19,5401
859,1.19,5411
860,1.19,5345
861,1.19,5205
862,1.19,5348
863,1.19,5304
864,1.19,5178
865,1.18,4988
866,1.18,5055
867,1.18,4953
868,1.18,4864
869,1.18,4822
870,1.18,4894
871,1.18,4672
872,1.17,4609
873,1.17,4623
874,1.17,4464
875,1.17,4363
876,1.17,4299
877,1.17,4153
878,1.17,4067
879,1.16,4038
880,1.16,3996
881,1.16,3774
882,1.16,3743
883,1.16,3475
884,1.16,3567
885,1.16,3458
886,1.16,3397
887,1.15,3336
888,1.15,3062
889,1.15,3065
890,1.15,3004
891,1.15,2899
892,1.15,2731
893,1.15,2750
894,1.15,2591
895,1.14,2454
896,1.14,2346
897,1.14,2172
898,1.14,2212
899,1.14,2133
900,1.14,2015
901,1.14,1904
902,1.14,1851
903,1.13,1714
904,1.13,1615
905,1.13,1624
906,1.13,1536
907,1.13,1370
908,1.13,1329
909,1.13,1279
910,1.13,1147
911,1.12,1134
912,1.12,1109
913,1.12,964
914,1.12,866
915,1.12,861
916,1.12,787
917,1.12,776
918,1.12,707
919,1.11,639
920,1.11,601
921,1.11,578
922,1.11,513
923,1.11,469
924,1.11,434
925,1.11,397
926,1.11,391
927,1.10,326
928,1.10,314
929,1.10,269
930,1.10,248
931,1.10,219
932,1.10,220
933,1.10,163
934,1.10,170
935,1.10,152
936,1.09,148
937,1.09,116
938,1.09,118
939,1.09,104
940,1.09,81
941,1.09,97
942,1.09,73
943,1.09,61
944,1.08,69
945,1.08,59
946,1.08,47
947,1.08,48
948,1.08,30
949,1.08,39
950,1.08,30
951,1.08,21
952,1.08,15
953,1.07,24
954,1.07,21
955,1.07,6
956,1.07,11
957,1.07,15
958,1.07,11
959,1.07,6
960,1.07,10
961,1.07,7
962,1.06,5
963,1.06,5
964,1.06,9
965,1.06,3
966,1.06,5
967,1.06,4
968,1.06,2
969,1.06,3
970,1.06,7
971,1.05,1
972,1.05,2
973,1.05,1
974,1.05,0
975,1.05,1
976,1.05,1
977,1.05,0
978,1.05,1
979,1.05,0
980,1.04,0
981,1.04,0
982,1.04,0
983,1.04,0
984,1.04,0
985,1.04,0
986,1.04,0
987,1.04,1
988,1.04,0
989,1.04,0
990,1.03,0
991,1.03,0
992,1.03,0
993,1.03,1
994,1.03,0
995,1.03,0
996,1.03,1
997,1.03,0
998,1.03,0
999,1.03,0
1000,1.02,0
1001,1.02,1
1002,1.02,0
1003,1.02,0
1004,1.02,0
1005,1.02,1
1006,1.02,0
1007,1.02,2
1008,1.02,0
1009,1.01,0
1010,1.01,0
1011,1.01,0
1012,1.01,0
1013,1.01,0
1014,1.01,0
1015,1.01,0
1016,1.01,1
1017,1.01,0
1018,1.01,0
1019,1.00,0
1020,1.00,0
1021,1.00,0
1022,1.00,0
1023,1.00,0
1024,1.00,0
1025,1.00,0
1026,1.00,0
1027,1.00,0
1028,1.00,0
1029,1.00,0
1030,0.99,0
1031,0.99,0
1032,0.99,0
1033,0.99,0
1034,0.99,0
1035,0.99,0
1036,0.99,0
1037,0.99,0
1038,0.99,0
1039,0.99,0
1040,0.98,0
1041,0.98,0
1042,0.98,0
1043,0.98,0
1044,0.98,0
1045,0.98,0
1046,0.98,0
1047,0.98,0
1048,0.98,0
1049,0.98,0
1050,0.98,0
1051,0.97,0
1052,0.97,0
1053,0.97,0
1054,0.97,0
1055,0.97,0
1056,0.97,0
1057,0.97,0
1058,0.97,0
1059,0.97,0
1060,0.97,0
1061,0.97,0
1062,0.96,0
1063,0.96,0
1064,0.96,0
1065,0.96,0
1066,0.96,0
1067,0.96,0
1068,0.96,0
1069,0.96,0
1070,0.96,0
1071,0.96,0
1072,0.96,0
1073,0.95,0
1074,0.95,0
1075,0.95,0
1076,0.95,0
1077,0.95,0
1078,0.95,0
1079,0.95,0
1080,0.95,0
1081,0.95,0
1082,0.95,0
1083,0.95,0
1084,0.94,0
1085,0.94,0
1086,0.94,0
1087,0.94,0

Compression ratio static Huffman = 1.33

