Source File Name = 

Memory Chunck Size = 1024

687,1.49,7,1
688,1.49,8,0
689,1.49,6,0
690,1.48,5,1
691,1.48,4,0
692,1.48,10,1
693,1.48,4,1
694,1.48,8,0
695,1.47,8,0
696,1.47,9,1
697,1.47,5,0
698,1.47,10,0
699,1.46,5,1
700,1.46,8,1
701,1.46,10,0
702,1.46,14,0
703,1.46,6,0
704,1.45,9,1
705,1.45,5,0
706,1.45,7,0
707,1.45,13,0
708,1.45,4,0
709,1.44,7,0
710,1.44,10,0
711,1.44,9,0
712,1.44,11,0
713,1.44,3,0
714,1.43,11,0
715,1.43,10,0
716,1.43,10,0
717,1.43,10,0
718,1.43,13,0
719,1.42,3,1
720,1.42,12,0
721,1.42,12,0
722,1.42,9,0
723,1.42,7,1
724,1.41,8,1
725,1.41,6,1
726,1.41,9,1
727,1.41,12,0
728,1.41,11,0
729,1.40,13,0
730,1.40,7,0
731,1.40,11,1
732,1.40,10,0
733,1.40,16,1
734,1.40,15,0
735,1.39,11,1
736,1.39,15,0
737,1.39,19,1
738,1.39,10,0
739,1.39,15,1
740,1.38,13,1
741,1.38,14,0
742,1.38,12,0
743,1.38,12,1
744,1.38,15,2
745,1.37,11,1
746,1.37,19,0
747,1.37,8,2
748,1.37,15,1
749,1.37,17,0
750,1.37,18,0
751,1.36,14,0
752,1.36,14,2
753,1.36,15,0
754,1.36,12,0
755,1.36,23,0
756,1.35,12,0
757,1.35,22,0
758,1.35,11,1
759,1.35,10,0
760,1.35,13,0
761,1.35,17,1
762,1.34,18,0
763,1.34,10,0
764,1.34,19,1
765,1.34,16,1
766,1.34,13,2
767,1.34,21,4
768,1.33,17,2
769,1.33,20,2
770,1.33,17,2
771,1.33,25,3
772,1.33,21,3
773,1.32,13,1
774,1.32,15,1
775,1.32,19,0
776,1.32,20,1
777,1.32,13,2
778,1.32,13,0
779,1.31,14,2
780,1.31,26,0
781,1.31,15,2
782,1.31,19,1
783,1.31,25,0
784,1.31,20,0
785,1.30,23,0
786,1.30,13,1
787,1.30,27,1
788,1.30,17,1
789,1.30,33,0
790,1.30,14,2
791,1.29,17,0
792,1.29,24,0
793,1.29,22,0
794,1.29,20,1
795,1.29,16,2
796,1.29,16,1
797,1.28,25,1
798,1.28,19,0
799,1.28,17,0
800,1.28,18,4
801,1.28,17,3
802,1.28,14,0
803,1.28,13,2
804,1.27,15,0
805,1.27,10,0
806,1.27,16,1
807,1.27,8,5
808,1.27,14,2
809,1.27,8,0
810,1.26,8,0
811,1.26,11,3
812,1.26,14,3
813,1.26,7,4
814,1.26,5,4
815,1.26,7,3
816,1.25,7,1
817,1.25,7,3
818,1.25,4,2
819,1.25,11,2
820,1.25,7,2
821,1.25,10,1
822,1.25,5,0
823,1.24,5,0
824,1.24,5,0
825,1.24,7,0
826,1.24,3,0
827,1.24,2,0
828,1.24,5,0
829,1.24,8,0
830,1.23,3,0
831,1.23,4,0
832,1.23,4,0
833,1.23,3,0
834,1.23,3,0
835,1.23,4,0
836,1.22,2,0
837,1.22,3,0
838,1.22,1,0
839,1.22,2,0
840,1.22,1,0
841,1.22,2,0
842,1.22,1,0
843,1.21,0,0
844,1.21,4,0
845,1.21,1,0
846,1.21,0,0
847,1.21,1,0
848,1.21,1,0
849,1.21,1,0
850,1.20,0,0
851,1.20,2,0
852,1.20,1,0
853,1.20,1,0
854,1.20,1,0
855,1.20,0,0
856,1.20,0,1
857,1.19,2,0
858,1.19,1,0
859,1.19,1,1
860,1.19,0,0
861,1.19,0,0
862,1.19,1,0
863,1.19,1,0
864,1.19,1,0
865,1.18,1,0
866,1.18,1,0
867,1.18,0,0
868,1.18,1,0
869,1.18,0,0
870,1.18,1,2
871,1.18,0,0
872,1.17,0,0
873,1.17,0,0
874,1.17,0,0
875,1.17,2,0
876,1.17,1,0
877,1.17,0,0
878,1.17,1,0
879,1.16,0,0
880,1.16,0,0
881,1.16,1,0
882,1.16,0,0
883,1.16,1,0
884,1.16,0,0
885,1.16,1,0
886,1.16,0,0
887,1.15,1,0
888,1.15,0,0
889,1.15,0,0
890,1.15,1,0
891,1.15,0,0
892,1.15,0,0
893,1.15,0,0
894,1.15,0,0
895,1.14,0,0
896,1.14,2,0
897,1.14,0,0
898,1.14,1,0
899,1.14,0,0
900,1.14,0,0
901,1.14,0,0
902,1.14,0,0
903,1.13,1,1
904,1.13,0,0
905,1.13,0,0
906,1.13,1,0
907,1.13,1,0
908,1.13,0,0
909,1.13,2,0
910,1.13,1,0
911,1.12,0,0
912,1.12,0,0
913,1.12,1,0
914,1.12,0,0
915,1.12,1,0
916,1.12,1,0
917,1.12,0,0
918,1.12,1,0
919,1.11,2,0
920,1.11,0,0
921,1.11,0,0
922,1.11,1,0
923,1.11,2,0
924,1.11,1,0
925,1.11,3,0
926,1.11,0,0
927,1.10,2,0
928,1.10,2,0
929,1.10,0,0
930,1.10,3,0
931,1.10,1,0
932,1.10,2,0
933,1.10,3,0
934,1.10,1,0
935,1.10,1,0
936,1.09,0,0
937,1.09,0,0
938,1.09,1,0
939,1.09,1,0
940,1.09,2,0
941,1.09,0,0
942,1.09,2,0
943,1.09,0,0
944,1.08,2,0
945,1.08,1,0
946,1.08,1,0
947,1.08,0,0
948,1.08,1,0
949,1.08,4,0
950,1.08,0,0
951,1.08,1,0
952,1.08,0,0
953,1.07,2,0
954,1.07,0,0
955,1.07,0,0
956,1.07,2,0
957,1.07,1,0
958,1.07,1,0
959,1.07,2,0
960,1.07,0,0
961,1.07,0,0
962,1.06,2,0
963,1.06,0,0
964,1.06,1,0
965,1.06,2,0
966,1.06,1,0
967,1.06,4,0
968,1.06,3,0
969,1.06,0,0
970,1.06,0,0
971,1.05,0,0
972,1.05,2,0
973,1.05,2,0
974,1.05,0,0
975,1.05,0,0
976,1.05,1,0
977,1.05,1,0
978,1.05,1,0
979,1.05,0,0
980,1.04,1,0
981,1.04,0,0
982,1.04,0,0
983,1.04,0,0
984,1.04,0,0
985,1.04,0,0
986,1.04,0,0
987,1.04,0,0
988,1.04,0,0
989,1.04,0,0
990,1.03,0,0
991,1.03,0,0
992,1.03,0,0
993,1.03,0,0
994,1.03,0,0
995,1.03,0,0
996,1.03,0,0
997,1.03,0,0
998,1.03,0,0
999,1.03,0,0
1000,1.02,0,0
1001,1.02,0,0
1002,1.02,0,0
1003,1.02,0,0
1004,1.02,0,0
1005,1.02,0,0
1006,1.02,0,0
1007,1.02,0,0
1008,1.02,0,0
1009,1.01,0,0
1010,1.01,0,0
1011,1.01,0,0
1012,1.01,0,0
1013,1.01,0,0
1014,1.01,0,0
1015,1.01,0,0
1016,1.01,0,0
1017,1.01,0,0
1018,1.01,0,0
1019,1.00,0,0
1020,1.00,0,0
1021,1.00,0,0
1022,1.00,0,0
1023,1.00,0,0
1024,1.00,0,0
1025,1.00,0,0
1026,1.00,0,0
1027,1.00,0,0
1028,1.00,0,0
1029,1.00,0,0
1030,0.99,0,0
1031,0.99,0,0
1032,0.99,0,0
1033,0.99,0,0
1034,0.99,0,0
1035,0.99,0,0
1036,0.99,0,0
1037,0.99,0,0
1038,0.99,0,0
1039,0.99,0,0

Compression ratio static Huffman = 1.63 dynamic Huffman = 2.03

